id,name,distance,moving_time,type,average_speed,start_date,total_elevation_gain,gear_id,average_heartrate,elapsed_time,kilojoules,calories,average_cadence
1870008449,Afternoon Ride,45594.9,6548,Ride,6.963,2018-09-27T21:16:24+00:00,62.0,b1683032,124.1,7220,1427.5,,66.9
1865841146,Evening Ride,24628.0,2896,Ride,8.504,2018-09-25T22:27:33+00:00,68.0,b1683032,153.4,2896,880.8,,76.2
1863876011,60 min Football Pregame Ride with Hannah Marie Corbin,35373.3,3598,Ride,9.831,2018-09-25T00:36:09+00:00,0,b5274657,,3598,832.1,,76.9
1855334456,45 min Rhythm Ride with Hannah Marie Corbin,23480.3,2698,Ride,8.703,2018-09-20T23:06:31+00:00,0,b5274657,,2698,429.2,,73.4
1855269336,Evening Activity,0.0,1114,Workout,0.0,2018-09-20T22:41:07+00:00,0,,69.7,1114,,,
1853264473,Evening Ride,36211.4,4793,Ride,7.555,2018-09-19T22:25:25+00:00,39.0,b1683032,133.9,4901,1120.1,,71.4
1851022222,Evening Ride,41603.6,5208,Ride,7.988,2018-09-18T22:14:51+00:00,51.0,b1683032,146.4,5239,1348.5,,75.4
1846589469,Afternoon Activity,0.0,927,Workout,0.0,2018-09-16T20:13:25+00:00,0,,92.5,927,,,
1846175491,Lunch Walk,1525.5,1085,Walk,1.406,2018-09-16T16:54:24+00:00,0.0,g1453101,96.4,1085,,,53.1
1846049964,Lunch Activity,0.0,2063,Workout,0.0,2018-09-16T15:53:42+00:00,0,,91.9,2063,,,
1845859928,Morning Activity,0.0,2918,Workout,0.0,2018-09-16T14:38:21+00:00,0,,99.3,2918,,,
1841709311,30 min Pick-Me-Up Ride with Hannah Marie Corbin,16994.6,1799,Ride,9.447,2018-09-14T22:13:08+00:00,0,b5274657,,1799,357.0,,76.0
1841674543,Afternoon Activity,0.0,692,Workout,0.0,2018-09-14T21:56:58+00:00,0,,65.7,692,,,
1837825721,Afternoon Ride,53841.9,6926,Ride,7.774,2018-09-12T21:52:20+00:00,56.0,b1683032,142.9,7036,1740.4,,72.9
1835580992,Evening Ride,32475.0,4119,Ride,7.884,2018-09-11T22:28:31+00:00,56.0,b1683032,139.7,4119,1080.5,,72.6
1834671973,Lunch Walk,1741.4,1164,Walk,1.496,2018-09-11T16:20:20+00:00,5.0,g1453101,95.6,1164,,,53.7
1833417823,Evening Swim,2103.1,3074,Swim,0.684,2018-09-11T00:45:04+00:00,0,,,3731,,,21.6
1831138695,Afternoon Ride windy AF,75180.9,9836,Ride,7.643,2018-09-09T17:32:33+00:00,145.0,b1683032,161.3,12137,2380.9,,74.6
1828543692,Afternoon Ride,53858.4,6949,Ride,7.751,2018-09-08T21:01:35+00:00,67.0,b1683032,157.9,6978,1739.3,,75.2
1822256917,Evening Ride,0.0,3253,Ride,0.0,2018-09-05T22:56:09+00:00,0,b5274657,158.8,3253,,,
1819968014,60 min Metrics Ride with Hannah Marie Corbin,26859.9,2818,Ride,9.532,2018-09-04T22:47:18+00:00,0,b5274657,,2818,619.3,,74.7
1806610500,45 min 90s Ride with Hannah Marie Corbin,26618.5,2712,Ride,9.815,2018-08-30T00:59:28+00:00,0,b5274657,,2712,624.9,,73.3
1801159076,Lunch Walk,1135.4,865,Walk,1.313,2018-08-27T16:39:36+00:00,1.0,g1453101,84.6,865,,,50.4
1799664900,Afternoon Ride,82343.8,10845,Ride,7.593,2018-08-26T17:16:36+00:00,138.0,b1683032,160.2,11052,2606.0,,72.9
1795128356,Evening Ride,0.0,3709,Ride,0.0,2018-08-24T22:51:27+00:00,0,b5274657,154.6,3709,,,
1790033001,Lunch Walk,985.4,824,Walk,1.196,2018-08-22T15:45:09+00:00,3.0,g1453101,107.4,867,,,47.9
1787669316,Lunch Walk,1147.4,912,Walk,1.258,2018-08-21T15:55:24+00:00,0.0,g1453101,97.8,912,,,48.4
1786417824,45 min Groove Ride with Cody Rigsby,27922.1,2697,Ride,10.353,2018-08-21T00:30:52+00:00,0,b5274657,,2697,695.2,,76.1
1786365274,7 min 18 sec Just Ride,4168.2,438,Ride,9.516,2018-08-21T00:20:00+00:00,0,b5274657,,438,90.2,,74.4
1783835481,Afternoon Ride,43749.7,5498,Ride,7.957,2018-08-19T17:20:40+00:00,62.0,b1683032,150.3,5517,1426.6,,77.3
1780799662,Morning Ride,74498.4,9615,Ride,7.748,2018-08-18T12:54:41+00:00,111.0,b1683032,152.8,9615,2343.0,,78.0
1777224402,45 min Tabata Ride with Robin Arzon,28404.9,2698,Ride,10.528,2018-08-16T22:02:52+00:00,0,b5274657,,2698,731.2,,71.0
1770512251,45 min Hip Hop Ride with Hannah Marie Corbin,23448.1,2698,Ride,8.691,2018-08-14T01:07:09+00:00,0,b5274657,,2698,519.6,,63.3
1770461678,15 Min Climb Ride with Hannah Marie Corbin,9656.0,899,Ride,10.741,2018-08-14T00:48:22+00:00,0,b5274657,,899,249.9,,70.2
1768093380,Afternoon Ride,43752.9,5759,Ride,7.597,2018-08-12T18:16:29+00:00,59.0,b1683032,150.4,5820,1367.7,,76.4
1763534745,Evening Ride,8643.5,1351,Ride,6.398,2018-08-10T23:14:35+00:00,20.0,b1683032,151.7,1377,253.1,,71.1
1763510041,Afternoon Ride,41877.3,5103,Ride,8.206,2018-08-10T21:48:46+00:00,49.0,b1683032,166.0,5103,1326.7,,78.4
1762961162,Lunch Swim,1900.0,2377,Swim,0.799,2018-08-10T15:49:32+00:00,0,,,4254,,,
1759531128,Evening Ride,55854.5,7094,Ride,7.873,2018-08-08T22:04:10+00:00,58.0,b1683032,160.1,7142,1737.1,,76.0
1755033387,First time on a pelaton,0.0,4072,Ride,0.0,2018-08-07T00:34:49+00:00,0,b5274657,145.8,4072,,,
1741320066,Afternoon Ride,37932.0,4819,Ride,7.871,2018-07-31T22:54:59+00:00,47.0,b1683032,150.7,4819,1195.4,,76.8
1738994301,Evening Ride,31585.0,3893,Ride,8.113,2018-07-30T23:29:40+00:00,10.0,b1683032,152.9,4166,1028.9,,74.2
1732177292,Fucking off by the swamps,20771.0,2704,Ride,7.682,2018-07-28T00:05:44+00:00,3.0,b1683032,141.7,2863,627.8,,
1729379917,Morning Ride,33394.3,4245,Ride,7.867,2018-07-26T15:26:13+00:00,53.0,b1683032,154.7,4795,1067.4,,79.9
1720668066,Morning Ride,124458.0,16711,Ride,7.448,2018-07-22T11:01:56+00:00,414.0,b1683032,132.6,19132,3778.7,,72.1
1718185378,Afternoon Ride,2506.0,521,Ride,4.81,2018-07-21T17:24:45+00:00,1.0,b1683032,120.0,543,64.3,,47.5
1718163752,Morning Ride,158514.0,20060,Ride,7.902,2018-07-21T11:00:26+00:00,492.0,b1683032,147.6,22990,4998.0,,75.7
1712191448,Afternoon Walk,5420.8,4406,Walk,1.23,2018-07-18T20:18:55+00:00,66.0,g1453101,87.5,5411,,,51.5
1712190816,Afternoon Walk,1429.7,1356,Walk,1.054,2018-07-18T19:11:51+00:00,8.0,g1453101,74.5,2837,,,47.9
1711435710,Lunch Walk,3411.8,3484,Walk,0.979,2018-07-18T16:10:31+00:00,96.0,g1453101,94.3,5033,,,50.0
1709763547,Afternoon Ride,71851.5,9230,Ride,7.785,2018-07-17T21:11:37+00:00,120.0,b1683032,141.8,10830,2306.7,,73.5
1708831245,Lunch Swim,2300.0,3027,Swim,0.76,2018-07-17T15:53:17+00:00,0,,,3768,,,25.4
1707515495,Evening Ride,45739.6,5872,Ride,7.789,2018-07-16T23:25:11+00:00,14.0,b1683032,143.7,5914,1395.3,,73.4
1706646787,Lunch Swim,3050.0,3035,Swim,1.005,2018-07-16T15:44:54+00:00,0,,,3744,,,30.9
1705540363,Evening Ride,41644.2,5712,Ride,7.291,2018-07-15T23:44:22+00:00,47.0,b1683032,138.4,5712,1218.3,,73.2
1704813477,Lunch Swim,900.0,834,Swim,1.079,2018-07-15T16:23:02+00:00,0,,,1512,,,22.1
1704813353,Lunch Swim,600.0,598,Swim,1.003,2018-07-15T16:07:40+00:00,0,,,828,,,24.8
1704813139,Lunch Swim,1000.0,1242,Swim,0.805,2018-07-15T15:42:38+00:00,0,,,1383,,,25.5
1702577503,Lunch Ride,62003.0,7865,Ride,7.883,2018-07-14T16:19:28+00:00,60.0,b1683032,147.9,7893,1951.0,,76.5
1700247133,Lunch Swim,700.0,719,Swim,0.974,2018-07-13T16:11:28+00:00,0,,,862,,,25.7
1700247024,Lunch Swim,1000.0,1200,Swim,0.833,2018-07-13T15:48:03+00:00,0,,,1342,,,45.7
1698803802,Evening Swim,2350.0,2755,Swim,0.853,2018-07-12T23:15:19+00:00,0,,,3296,,,23.9
1698700696,Afternoon Ride,23845.6,4260,Ride,5.598,2018-07-12T21:45:39+00:00,32.0,b1683032,84.5,4582,614.3,,55.4
3362079293,Afternoon Ride,19206.9,3315,Ride,5.794,2018-07-12T21:45:17+00:00,18.0,b1683032,82.7,3634,487.3,,
1696595481,Evening Ride,43865.1,5816,Ride,7.542,2018-07-11T22:19:07+00:00,54.0,b1683032,144.2,6023,1337.4,,73.5
1693679040,Lunch Swim,2050.0,2356,Swim,0.87,2018-07-10T15:57:01+00:00,0,,,3041,,,23.5
1692259227,Evening Swim,2050.0,2120,Swim,0.967,2018-07-09T23:09:56+00:00,0,,,3211,,,26.0
1689499542,Lunch Swim,2850.0,3215,Swim,0.886,2018-07-08T15:39:47+00:00,0,,,4020,,,22.8
1685413087,Afternoon Ride,43638.6,5966,Ride,7.315,2018-07-06T21:48:17+00:00,33.0,b1683032,145.7,6218,1288.5,,73.9
1685300360,Afternoon Ride,30151.7,3786,Ride,7.964,2018-07-06T20:41:01+00:00,25.0,b1683032,146.3,3998,959.0,,74.8
1684876742,Lunch Swim,1650.0,1841,Swim,0.896,2018-07-06T16:07:41+00:00,0,,,2291,,,24.6
1684876594,Lunch Swim,1600.0,1188,Swim,1.347,2018-07-06T15:43:52+00:00,0,,,1293,,,22.6
1683796797,Evening Walk,6527.8,4816,Walk,1.355,2018-07-05T23:48:58+00:00,12.0,g1453101,91.1,9516,,,51.3
1683578244,Afternoon Walk,5514.0,3741,Walk,1.474,2018-07-05T21:56:56+00:00,2.0,g1453101,96.1,4094,,,55.3
1683018649,Lunch Swim,1950.0,2147,Swim,0.908,2018-07-05T15:56:14+00:00,0,,,2890,,,26.0
1683018394,Lunch Swim,600.0,304,Swim,1.974,2018-07-05T15:46:14+00:00,0,,,508,,,23.4
1680508665,Morning Ride,81193.6,10255,Ride,7.917,2018-07-04T11:57:08+00:00,97.0,b1683032,137.0,11579,2557.9,,69.0
1679134861,Afternoon Ride,41654.8,5485,Ride,7.594,2018-07-03T19:56:40+00:00,55.0,b1683032,150.7,5574,1277.4,,72.7
1678499155,Lunch Swim,2150.0,2240,Swim,0.96,2018-07-03T15:48:29+00:00,0,,,3469,,,32.5
1676369257,Lunch Swim,1550.0,2569,Swim,0.603,2018-07-02T15:49:48+00:00,0,,,3686,,,24.4
1674633257,Lunch Swim,450.0,416,Swim,1.082,2018-07-01T16:32:34+00:00,0,,,822,,,22.7
1674633132,Lunch Swim,200.0,230,Swim,0.87,2018-07-01T16:31:21+00:00,0,,,246,,,
1674633078,Lunch Swim,180.8,284,Swim,0.637,2018-07-01T16:18:47+00:00,0.0,,,284,,,0.0
1674632955,Lunch Swim,800.0,822,Swim,0.973,2018-07-01T15:41:36+00:00,0,,,2205,,,23.1
1671803741,Morning Ride,80617.3,11012,Ride,7.321,2018-06-30T10:45:23+00:00,95.0,b1683032,156.1,11948,2376.5,,72.7
1668804649,Evening Ride,62505.7,8293,Ride,7.537,2018-06-28T22:39:04+00:00,67.0,b1683032,157.6,8375,1912.6,,73.8
1664667215,Night Walk,1393.5,1737,Walk,0.802,2018-06-27T01:01:52+00:00,8.0,g1453101,75.2,1869,,,47.3
1662394359,Evening Ride,0.0,1565,Ride,0.0,2018-06-26T00:58:07+00:00,0,b5274657,151.1,1565,,,
1662394154,Evening Activity,0.0,1459,Workout,0.0,2018-06-26T00:31:35+00:00,0,,89.8,1459,,,
1655701811,Afternoon Ride,74480.9,9700,Ride,7.678,2018-06-22T21:50:34+00:00,89.0,b1683032,143.8,9896,2307.6,,
1653881631,Evening Ride,44486.1,5668,Ride,7.849,2018-06-21T22:33:53+00:00,73.0,b1683032,147.5,5694,1441.8,,
1649652348,Evening Ride,46127.6,6295,Ride,7.328,2018-06-19T22:22:39+00:00,90.0,b1683032,142.6,7369,1488.9,,
1647478039,Stationary Bike - shit weather,0.0,3249,Ride,0.0,2018-06-19T00:11:52+00:00,0,b5274657,126.9,3249,,,
1647494733,Lunch Ride,48280.3,6600,Ride,7.315,2018-06-17T16:00:00+00:00,0.0,b1683032,,6600,,,
1642382220,Morning Ride,36073.8,4665,Ride,7.733,2018-06-16T14:36:11+00:00,59.8,b1683032,144.7,4739,1118.7,,
1642438404,Evening Ride,41300.0,5280,Ride,7.822,2018-06-13T22:40:17+00:00,82.8,b1683032,139.4,5386,1311.7,,
1632841605,Evening Ride,43734.7,5658,Ride,7.73,2018-06-11T23:12:54+00:00,81.0,b1683032,144.0,5698,1375.6,,
1630104076,Morning Ride,47837.3,6299,Ride,7.594,2018-06-10T11:10:57+00:00,68.1,b1683032,,6871,1477.9,,
1627957836,Second half 100,75732.0,11069,Ride,6.842,2018-06-09T16:14:50+00:00,275.9,b1683032,,13018,2272.4,,
1628317288,First half of BikeMS 100,96524.6,13103,Ride,7.367,2018-06-09T11:53:31+00:00,354.2,b1683032,,17584,2932.9,,
1617712547,Afternoon Ride,58552.3,7537,Ride,7.769,2018-06-04T21:40:49+00:00,95.2,b1683032,154.3,7582,1823.6,,
1600733638,"F'ing lazy, road 10 miles without hands",41328.2,5991,Ride,6.898,2018-05-27T23:18:14+00:00,81.7,b1683032,,6011,1220.3,,
1597555376,Morning Ride,58611.8,7721,Ride,7.591,2018-05-26T13:53:57+00:00,98.3,b1683032,154.1,10108,1772.9,,
1594199394,Afternoon Ride,72759.8,9798,Ride,7.426,2018-05-24T21:58:35+00:00,126.1,b1683032,156.9,10000,2183.7,,
1592144916,Evening Ride,73316.9,9471,Ride,7.741,2018-05-23T22:01:51+00:00,143.2,b1683032,154.9,9597,2304.7,,
1585622161,Evening Ride,43740.4,5518,Ride,7.927,2018-05-20T23:10:05+00:00,78.4,b1683032,148.0,5563,1407.8,,
1579105805,Afternoon Ride,40639.8,4869,Ride,8.347,2018-05-17T21:46:20+00:00,83.9,b1683032,147.9,5228,1364.8,,
1546182738,Evening Ride,27466.7,3298,Ride,8.328,2018-05-02T22:50:50+00:00,48.4,b1683032,,3298,904.3,,
1540176928,Morning Ride,92104.9,12152,Ride,7.579,2018-04-29T12:39:10+00:00,608.0,b1683032,136.6,15352,3197.9,,
1537341550,Afternoon Ride,1923.7,536,Ride,3.589,2018-04-28T18:16:07+00:00,7.8,b1683032,,610,53.9,,
1537760586,Morning Ride,156680.0,19874,Ride,7.884,2018-04-28T11:56:05+00:00,594.6,b1683032,149.1,35693,5252.9,,
1527877177,Evening Ride,25845.3,3072,Ride,8.413,2018-04-23T22:48:23+00:00,41.8,b1683032,153.8,3072,876.3,,
1522876135,Morning Ride,63930.5,8041,Ride,7.951,2018-04-21T13:51:50+00:00,97.8,b1683032,155.1,9456,1999.9,,
1521095192,Afternoon Ride,63784.6,8755,Ride,7.286,2018-04-20T21:30:11+00:00,105.6,b1683032,154.3,8866,1912.7,,
1519285055,Evening Ride,50505.4,6421,Ride,7.866,2018-04-19T22:19:44+00:00,85.9,b1683032,158.9,6437,1594.8,,
1505068859,"intervals to sandford, cruise back home",36236.9,4693,Ride,7.721,2018-04-12T21:33:22+00:00,59.3,b1683032,137.7,4974,1126.8,,
1503341480,Evening Ride,43753.2,5713,Ride,7.659,2018-04-11T22:35:08+00:00,78.1,b1683032,148.3,5780,1356.5,,
1493168194,Morning Ride,41975.5,5110,Ride,8.214,2018-04-06T14:23:48+00:00,30.8,b1683032,,5287,1379.7,,
1490873829,Coffee walk,6529.3,4924,Run,1.326,2018-04-05T13:49:47+00:00,14.8,g1453101,,5032,,,
1489286215,Dougnut walk,1994.4,1357,Run,1.47,2018-04-04T16:22:46+00:00,10.1,g1453101,,2372,,,
1489401740,Morning Ride,24452.7,3177,Ride,7.697,2018-04-04T13:34:57+00:00,23.9,b1683032,147.4,3919,796.1,,
1488102315,Kure beach,45580.6,5762,Ride,7.911,2018-04-03T20:47:59+00:00,54.4,b1683032,169.4,6082,1528.5,,
1480565300,Afternoon Ride,43166.9,5781,Ride,7.467,2018-03-30T20:30:13+00:00,72.4,b1683032,159.4,6065,1326.4,,
1479649909,fingers couldn't take the cold,2501.2,366,Ride,6.834,2018-03-30T12:17:44+00:00,7.0,b1683032,85.7,707,69.7,,
1473806385,Could the wind let the fuck up!!!,43723.1,5746,Ride,7.609,2018-03-26T21:35:49+00:00,81.5,b1683032,146.5,5852,1375.2,,
1466587001,Evening Ride with intervals,35895.8,4763,Ride,7.536,2018-03-22T22:05:28+00:00,59.7,b1683032,134.8,4815,1100.3,,
1460209242,Afternoon Ride,79638.7,10983,Ride,7.251,2018-03-18T17:38:31+00:00,151.4,b1683032,151.0,14698,2408.1,,
1458059548,Battery died,5451.5,906,Ride,6.017,2018-03-17T19:54:36+00:00,16.8,b1683032,,981,175.6,,
1458069814,Afternoon Ride,45417.8,5897,Ride,7.702,2018-03-17T17:49:31+00:00,80.0,b1683032,153.0,7425,1409.3,,
1434623921,Afternoon Ride,43735.9,5832,Ride,7.499,2018-03-03T18:55:36+00:00,81.1,b1683032,142.7,6175,1361.7,,
1429242763,Afternoon Ride,26419.3,3362,Ride,7.858,2018-02-27T22:14:36+00:00,60.0,b1683032,143.0,3362,873.8,,
1215588970,Evening Run,5176.7,2666,Run,1.942,2017-10-04T22:35:04+00:00,9.6,g1453101,,2904,,,
1164661209,Morning Ride,70527.7,7740,Ride,9.112,2017-09-02T13:10:07+00:00,112.7,b1683032,164.4,8702,2519.5,,
1163566260,Stupid walk,4869.9,2672,Run,1.823,2017-09-01T23:03:43+00:00,8.1,g1453101,,3679,,,
1160634026,Evening Ride,43986.8,5208,Ride,8.446,2017-08-30T22:00:50+00:00,93.1,b1683032,151.9,5208,1494.8,,
1155560434,Afternoon Ride,43639.0,5532,Ride,7.888,2017-08-27T18:25:50+00:00,81.2,b1683032,149.8,5573,1403.4,,
1153373194,Morning Ride,58419.1,8175,Ride,7.146,2017-08-26T13:28:30+00:00,428.8,b1683032,149.1,9291,1865.2,,
1140044347,Morning Ride,76911.3,12046,Ride,6.385,2017-08-18T13:48:04+00:00,156.9,b1683032,119.5,12947,1806.2,,
1121147896,Evening Run,1090.2,497,Run,2.194,2017-08-07T01:10:04+00:00,3.0,g1453101,,621,,,
1117482522,Afternoon Run,3656.9,2017,Run,1.813,2017-08-04T21:36:11+00:00,46.4,g1453101,,3535,,,
1114344648,Lunch Ride,43974.3,5316,Ride,8.272,2017-08-02T17:53:47+00:00,14.3,b1683032,148.3,5466,1455.0,,
1111290364,Afternoon Ride,33412.7,4144,Ride,8.063,2017-07-31T22:59:44+00:00,58.6,b1683032,150.7,4362,1096.9,,
1107994142,Evening Ride,26538.6,3119,Ride,8.509,2017-07-30T00:07:07+00:00,8.0,b1683032,151.4,3300,883.7,,
1104895981,Evening Run,2268.6,1156,Run,1.962,2017-07-28T00:34:07+00:00,0.0,g1453101,137.4,1200,,,
1104895924,Evening Ride,21887.8,2625,Ride,8.338,2017-07-27T23:15:58+00:00,56.3,b1683032,153.6,2876,748.0,,
1101716012,Evening Ride,36315.1,4668,Ride,7.78,2017-07-25T23:22:22+00:00,63.3,b1683032,142.4,4755,1157.2,,
1101457321,Afternoon Swim,2500.0,3600,Swim,0.694,2017-07-25T16:04:03+00:00,0,,,3600,,,
1100011284,Evening Run,5058.2,2050,Run,2.467,2017-07-24T22:33:10+00:00,11.7,g1453101,151.1,6669,,,
1099493507,Lunch Swim,2700.0,3600,Swim,0.75,2017-07-24T16:30:00+00:00,0.0,,,3600,,,
1095959602,Morning Ride,36025.6,4645,Ride,7.756,2017-07-22T12:37:16+00:00,60.5,b1683032,133.7,4909,1133.9,,
1092134761,Evening Run,3977.3,1720,Run,2.312,2017-07-19T22:46:27+00:00,5.5,g1453101,151.3,2940,,,
1088718366,Evening Run,5314.4,2332,Run,2.279,2017-07-17T22:36:10+00:00,11.2,g1453101,147.2,2472,,,
1086872670,Morning Ride,80522.4,13172,Ride,6.113,2017-07-16T11:34:36+00:00,255.2,b1683032,106.8,15625,2160.1,,
1084980466,Morning Ride,78677.8,13095,Ride,6.008,2017-07-15T13:33:38+00:00,250.6,b1683032,106.9,17065,1982.1,,
1084980405,forgot to switch computer to ride,43595.7,6531,Ride,6.675,2017-07-15T11:39:21+00:00,137.8,b1683032,116.6,6855,684.3,,
1078601695,Lunch Swim,2800.0,3360,Swim,0.833,2017-07-11T16:50:00+00:00,0.0,,,3360,,,
1077562374,Evening Run,4628.4,2243,Run,2.063,2017-07-10T22:42:15+00:00,10.6,g1453101,135.2,2287,,,
1077028911,Lunch Swim,2100.0,2700,Swim,0.778,2017-07-10T16:10:00+00:00,0.0,,,2700,,,
1073709192,Morning Ride,87552.8,10820,Ride,8.092,2017-07-08T12:03:50+00:00,127.6,b1683032,,12664,2856.3,,
1072552761,Afternoon Ride,65260.6,8749,Ride,7.459,2017-07-07T20:59:23+00:00,116.3,b1683032,135.6,8772,2008.8,,
1072174690,Lunch Swim,3000.0,3600,Swim,0.833,2017-07-07T16:20:00+00:00,0.0,,,3600,,,
1071269708,Evening Run,2414.0,1080,Run,2.235,2017-07-07T00:14:58+00:00,0,g1453101,,1080,,,
1070850503,Afternoon Swim,2400.0,3600,Swim,0.667,2017-07-06T17:50:00+00:00,0.0,,,3600,,,
1069661478,Afternoon Ride,47259.3,6912,Ride,6.837,2017-07-05T21:13:54+00:00,86.8,b1683032,112.7,8425,1379.0,,
1069108085,Lunch Swim,2000.0,2700,Swim,0.741,2017-07-05T16:50:00+00:00,0.0,,,2700,,,
1067209665,Morning Ride,60243.4,7521,Ride,8.01,2017-07-04T12:56:49+00:00,59.2,b1683032,137.4,9062,1894.8,,
1065764225,Lunch Swim,1500.0,1800,Swim,0.833,2017-07-03T16:00:00+00:00,0.0,,,1800,,,
1064410358,Afternoon Swim,2500.0,3000,Swim,0.833,2017-07-02T16:22:08+00:00,0,,,3000,,,
1063043960,Afternoon Ride,70998.3,9119,Ride,7.786,2017-07-01T20:02:50+00:00,129.3,b1683032,155.2,9313,2250.6,,
1058330385,Lunch Swim,2300.0,3600,Swim,0.639,2017-06-28T16:10:00+00:00,0.0,,,3600,,,
1057395995,Afternoon Ride,55009.6,7194,Ride,7.647,2017-06-27T21:52:23+00:00,78.6,b1683032,140.2,7311,1717.4,,
1056856482,Lunch Swim,2300.0,2700,Swim,0.852,2017-06-27T16:40:00+00:00,0.0,,,2700,,,
1055386138,Afternoon Swim,2600.0,3600,Swim,0.722,2017-06-26T17:20:00+00:00,0.0,,,3600,,,
1054421416,Evening Ride,45531.9,5935,Ride,7.672,2017-06-25T23:18:40+00:00,94.3,b1683032,129.4,7766,1473.2,,
1050624072,Afternoon Swim,2900.0,3600,Swim,0.806,2017-06-23T17:20:00+00:00,0.0,,,3600,,,
1049573973,Cutting graas,1792.1,2069,Walk,0.866,2017-06-22T21:46:03+00:00,0.0,g1453101,,2675,,,
1049238878,Afternoon Swim,2650.0,3600,Swim,0.736,2017-06-22T17:30:00+00:00,0.0,,,3600,,,
1048145707,Afternoon Ride,27927.6,3859,Ride,7.237,2017-06-21T21:49:35+00:00,55.7,b1683032,110.2,3916,853.2,,
1047576793,Lunch Swim,3000.0,3600,Swim,0.833,2017-06-21T16:30:00+00:00,0.0,,,3600,,,
1045937890,Lunch Swim,2500.0,3600,Swim,0.694,2017-06-20T16:10:00+00:00,0.0,,,3600,,,
1044391591,Lunch Swim - first one,2000.0,3600,Swim,0.556,2017-06-19T16:10:00+00:00,0.0,,,3600,,,
1041727778,Evening Run,4360.9,1852,Run,2.355,2017-06-18T00:03:51+00:00,8.1,g1453101,162.5,1947,,,
1040064795,Evening Ride,27712.2,3430,Ride,8.079,2017-06-17T00:05:41+00:00,49.4,b1683032,150.0,4281,915.7,,
1037042944,Afternoon Ride,38194.5,5204,Ride,7.339,2017-06-14T21:49:07+00:00,102.8,b1683032,,5877,1232.9,,
1035542273,Evening Ride,33577.2,4441,Ride,7.561,2017-06-14T00:01:28+00:00,66.7,b1683032,140.7,4751,1111.9,,
1033907562,Evening Ride,9113.1,1406,Ride,6.482,2017-06-13T00:56:00+00:00,24.4,b1683032,,1465,287.3,,
1033772282,Evening Ride,9181.9,1368,Ride,6.712,2017-06-12T22:10:09+00:00,15.3,b1683032,,1452,267.4,,
1030613642,Evening Ride,28643.6,3817,Ride,7.504,2017-06-11T00:28:16+00:00,33.7,b1683032,135.7,3817,907.2,,
1027640738,Evening Ride,58581.9,7362,Ride,7.957,2017-06-08T23:05:38+00:00,118.0,b1683032,149.1,7526,1908.2,,
1026034446,Evening Run,4266.5,1991,Run,2.143,2017-06-07T22:46:28+00:00,8.5,g1453101,142.5,2005,,,
1024503765,Afternoon Ride,54693.5,7122,Ride,7.68,2017-06-06T21:58:28+00:00,106.7,b1683032,145.2,7192,1771.5,,
1023126741,Evening Run,3661.1,1593,Run,2.298,2017-06-05T22:38:14+00:00,8.4,g1453101,144.5,1624,,,
1021403043,Afternoon Ride,28526.5,3826,Ride,7.456,2017-06-04T18:06:13+00:00,35.9,b1683032,156.7,3846,878.1,,
1018982633,Morning Ride,43747.1,5582,Ride,7.837,2017-06-03T11:46:43+00:00,79.0,b1683032,151.6,5697,1375.9,,
1011646308,Lunch Ride,55022.0,7627,Ride,7.214,2017-05-29T15:44:51+00:00,106.8,b1683032,147.0,7736,1672.1,,
1008208714,Morning Ride,88103.4,11081,Ride,7.951,2017-05-27T11:59:36+00:00,157.2,b1683032,,13379,2894.6,,
1007123733,Afternoon Ride,52606.7,6831,Ride,7.701,2017-05-26T20:29:06+00:00,101.2,b1683032,141.1,7102,1688.5,,
1004210139,Afternoon Ride,34236.9,4826,Ride,7.094,2017-05-24T21:41:01+00:00,18.1,b1683032,,5025,1016.3,,
999714439,Evening Ride,34546.2,4651,Ride,7.428,2017-05-21T23:21:52+00:00,28.6,b1683032,144.3,4651,1077.2,,
999714415,Evening Ride,8201.0,1171,Ride,7.003,2017-05-21T23:00:17+00:00,0.0,b1683032,136.7,1188,224.6,,
997611286,Evening Swim,3701.5,6000,Swim,0.617,2017-05-20T13:08:25+00:00,0,,,6000,,,
994929682,Evening Ride,43788.7,5743,Ride,7.625,2017-05-18T22:12:25+00:00,37.8,b1683032,147.7,6223,1372.1,,
988389030,Evening Swim,2560.3,3600,Swim,0.711,2017-05-16T00:30:00+00:00,0.0,,,3600,,,
984998742,Afternoon Ride,59201.3,7703,Ride,7.685,2017-05-13T21:31:38+00:00,42.8,b1683032,155.7,7763,1896.4,,
980652862,Afternoon Ride,52566.6,6299,Ride,8.345,2017-05-10T21:40:44+00:00,26.6,b1683032,142.3,6856,1827.7,,
979036580,Evening Ride,41641.2,5289,Ride,7.873,2017-05-09T22:34:36+00:00,35.0,b1683032,148.9,5332,1329.0,,
975220393,Afternoon Ride,54441.1,7301,Ride,7.457,2017-05-06T18:08:42+00:00,27.8,b1683032,148.9,7928,1648.2,,
958240406,Evening Ride,27689.4,4248,Ride,6.518,2017-04-25T22:10:18+00:00,17.4,b1683032,104.8,4528,779.6,,
943888488,Afternoon walk,2990.6,2516,Run,1.189,2017-04-15T20:54:14+00:00,0.0,g1453101,,2547,,,
935419796,Lunch Ride,32680.1,5034,Ride,6.492,2017-04-09T16:34:04+00:00,32.9,b1683032,129.7,7309,900.0,,
